"UNIQUE_ID","COLLECTION_ID","YEAR","SEASON","COLLECTION_START","COLLECTION_END","FOREST_TYPE","PLOT","YEBI_TOTAL","YEBI_CATEGORY","SUMA_TOTAL","SUMA_FULL","REMA_TOTAL","REMA_FULL","AMBE_HUSK","AMBE_TOTAL","AMBE_FULL","AMBE_VERTEBRATE_EATEN","AMBE_EMPTY","AMBE_INSECT_DAMAGE","RESP_TOTAL","RESP_FULL","EAHE_TOTAL","SP_FI_HE_TOTAL","NWCE_TOTAL","BAFI_TOTAL","PABI_TOTAL","OTHER_TOTAL","OTHER_SPP","COMMENTS","CENSOR"
"1989_3_983",3,1989,"F",19890714,19891114,"M",983,313,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,NA,NA,"N"
"1990_4_934",4,1990,"S",19891114,19900716,"M",934,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,72,0,0,0,0,0,NA,NA,"N"
"1990_4_935",4,1990,"S",19891114,19900716,"M",935,26,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,7,0,0,0,0,0,NA,NA,"N"
"1990_4_936",4,1990,"S",19891114,19900716,"M",936,29,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,14,0,0,0,0,0,NA,NA,"N"
"1990_4_937",4,1990,"S",19891114,19900716,"M",937,55,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,39,0,0,0,0,0,NA,NA,"N"
"1990_4_938",4,1990,"S",19891114,19900716,"M",938,37,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,9,0,0,0,0,0,NA,NA,"N"
"1990_4_939",4,1990,"S",19891114,19900716,"M",939,83,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,47,0,0,0,0,0,NA,NA,"N"
"1990_4_940",4,1990,"S",19891114,19900716,"M",940,87,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,7,0,0,0,0,0,NA,NA,"N"
"1990_4_941",4,1990,"S",19891114,19900716,"M",941,16,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,NA,NA,"N"
"1990_4_942",4,1990,"S",19891114,19900716,"M",942,76,"H",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,NA,"N"
"1990_4_943",4,1990,"S",19891114,19900716,"M",943,113,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,16,0,0,0,0,0,NA,NA,"N"
"1990_4_944",4,1990,"S",19891114,19900716,"H",944,32,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,9,0,0,0,0,0,NA,NA,"N"
"1990_4_945",4,1990,"S",19891114,19900716,"H",945,10,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,NA,NA,"N"
"1990_4_946",4,1990,"S",19891114,19900716,"H",946,3,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_947",4,1990,"S",19891114,19900716,"H",947,10,"L",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1990_4_948",4,1990,"S",19891114,19900716,"H",948,12,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_949",4,1990,"S",19891114,19900716,"H",949,22,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_950",4,1990,"S",19891114,19900716,"H",950,4,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_951",4,1990,"S",19891114,19900716,"H",951,9,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,NA,"N"
"1990_4_952",4,1990,"S",19891114,19900716,"H",952,14,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_953",4,1990,"S",19891114,19900716,"H",953,23,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_954",4,1990,"S",19891114,19900716,"H",954,6,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_955",4,1990,"S",19891114,19900716,"H",955,8,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,NA,NA,"N"
"1990_4_956",4,1990,"S",19891114,19900716,"H",956,2,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_957",4,1990,"S",19891114,19900716,"H",957,4,"L",0,NA,5,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_958",4,1990,"S",19891114,19900716,"H",958,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_959",4,1990,"S",19891114,19900716,"H",959,6,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1990_4_960",4,1990,"S",19891114,19900716,"H",960,19,"M",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_961",4,1990,"S",19891114,19900716,"H",961,8,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_962",4,1990,"S",19891114,19900716,"H",962,29,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1990_4_963",4,1990,"S",19891114,19900716,"H",963,14,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,NA,"N"
"1990_4_964",4,1990,"S",19891114,19900716,"H",964,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_965",4,1990,"S",19891114,19900716,"H",965,11,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_966",4,1990,"S",19891114,19900716,"H",966,64,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,11,0,0,0,0,0,NA,NA,"N"
"1990_4_967",4,1990,"S",19891114,19900716,"H",967,61,"H",0,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_968",4,1990,"S",19891114,19900716,"H",968,7,"L",0,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_969",4,1990,"S",19891114,19900716,"M",969,22,"M",0,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,18,0,0,0,0,0,NA,NA,"N"
"1990_4_970",4,1990,"S",19891114,19900716,"M",970,31,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1990_4_971",4,1990,"S",19891114,19900716,"M",971,47,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1990_4_972",4,1990,"S",19891114,19900716,"M",972,3,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_973",4,1990,"S",19891114,19900716,"M",973,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,62,0,0,0,0,0,NA,NA,"N"
"1990_4_974",4,1990,"S",19891114,19900716,"M",974,21,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,10,0,0,0,0,0,NA,NA,"N"
"1990_4_975",4,1990,"S",19891114,19900716,"M",975,16,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,19,0,0,0,0,0,NA,NA,"N"
"1990_4_976",4,1990,"S",19891114,19900716,"M",976,97,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,13,0,0,0,0,0,NA,NA,"N"
"1990_4_977",4,1990,"S",19891114,19900716,"M",977,74,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,16,0,0,0,0,0,NA,NA,"N"
"1990_4_978",4,1990,"S",19891114,19900716,"M",978,62,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_4_979",4,1990,"S",19891114,19900716,"M",979,109,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,57,0,0,0,0,0,NA,NA,"N"
"1990_4_980",4,1990,"S",19891114,19900716,"M",980,34,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,89,0,0,0,0,0,NA,NA,"N"
"1990_4_981",4,1990,"S",19891114,19900716,"M",981,74,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,18,0,0,0,0,0,NA,NA,"N"
"1990_4_982",4,1990,"S",19891114,19900716,"M",982,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,8,0,0,0,0,0,NA,NA,"N"
"1990_4_983",4,1990,"S",19891114,19900716,"M",983,141,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,NA,NA,"N"
"1990_5_934",5,1990,"F",19900716,19901102,"M",934,3,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,"1 hemlock cone","N"
"1990_5_935",5,1990,"F",19900716,19901102,"M",935,7,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_936",5,1990,"F",19900716,19901102,"M",936,2,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1990_5_937",5,1990,"F",19900716,19901102,"M",937,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1990_5_938",5,1990,"F",19900716,19901102,"M",938,10,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_939",5,1990,"F",19900716,19901102,"M",939,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_940",5,1990,"F",19900716,19901102,"M",940,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_941",5,1990,"F",19900716,19901102,"M",941,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1990_5_942",5,1990,"F",19900716,19901102,"M",942,10,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_943",5,1990,"F",19900716,19901102,"M",943,3,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_944",5,1990,"F",19900716,19901102,"H",944,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_945",5,1990,"F",19900716,19901102,"H",945,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_946",5,1990,"F",19900716,19901102,"H",946,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_947",5,1990,"F",19900716,19901102,"H",947,11,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_948",5,1990,"F",19900716,19901102,"H",948,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_949",5,1990,"F",19900716,19901102,"H",949,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,NA,"N"
"1990_5_950",5,1990,"F",19900716,19901102,"H",950,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_951",5,1990,"F",19900716,19901102,"H",951,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1990_5_952",5,1990,"F",19900716,19901102,"H",952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped over","Y"
"1990_5_953",5,1990,"F",19900716,19901102,"H",953,3,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_954",5,1990,"F",19900716,19901102,"H",954,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1990_5_955",5,1990,"F",19900716,19901102,"H",955,0,"N",0,NA,0,NA,NA,4,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_956",5,1990,"F",19900716,19901102,"H",956,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1990_5_957",5,1990,"F",19900716,19901102,"H",957,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_958",5,1990,"F",19900716,19901102,"H",958,0,"N",0,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_959",5,1990,"F",19900716,19901102,"H",959,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_960",5,1990,"F",19900716,19901102,"H",960,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_961",5,1990,"F",19900716,19901102,"H",961,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_962",5,1990,"F",19900716,19901102,"H",962,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_963",5,1990,"F",19900716,19901102,"H",963,2,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"2 hemlock cones","N"
"1990_5_964",5,1990,"F",19900716,19901102,"H",964,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_965",5,1990,"F",19900716,19901102,"H",965,3,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_966",5,1990,"F",19900716,19901102,"H",966,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_967",5,1990,"F",19900716,19901102,"H",967,11,"M",0,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_968",5,1990,"F",19900716,19901102,"H",968,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_969",5,1990,"F",19900716,19901102,"M",969,3,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_970",5,1990,"F",19900716,19901102,"M",970,7,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_971",5,1990,"F",19900716,19901102,"M",971,4,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_972",5,1990,"F",19900716,19901102,"M",972,5,"L",2,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,2,"UNKN","2 unid maple","N"
"1990_5_973",5,1990,"F",19900716,19901102,"M",973,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"5 hemlock cones","N"
"1990_5_974",5,1990,"F",19900716,19901102,"M",974,13,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1990_5_975",5,1990,"F",19900716,19901102,"M",975,10,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_976",5,1990,"F",19900716,19901102,"M",976,11,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_977",5,1990,"F",19900716,19901102,"M",977,22,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,NA,"5 hemlock cones","N"
"1990_5_978",5,1990,"F",19900716,19901102,"M",978,21,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,NA,"1 cone","N"
"1990_5_979",5,1990,"F",19900716,19901102,"M",979,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1990_5_980",5,1990,"F",19900716,19901102,"M",980,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"3 Hemlock cones","N"
"1990_5_981",5,1990,"F",19900716,19901102,"M",981,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1990_5_982",5,1990,"F",19900716,19901102,"M",982,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1990_5_983",5,1990,"F",19900716,19901102,"M",983,9,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_934",6,1991,"S",19901102,19910719,"M",934,0,"N",0,NA,13,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,"10 hemlock cones","N"
"1991_6_935",6,1991,"S",19901102,19910719,"M",935,2,"L",0,NA,9,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_936",6,1991,"S",19901102,19910719,"M",936,1,"L",0,NA,23,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1991_6_937",6,1991,"S",19901102,19910719,"M",937,5,"L",0,NA,4,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_938",6,1991,"S",19901102,19910719,"M",938,3,"L",0,NA,51,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1991_6_939",6,1991,"S",19901102,19910719,"M",939,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_940",6,1991,"S",19901102,19910719,"M",940,3,"L",0,NA,4,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_941",6,1991,"S",19901102,19910719,"M",941,2,"L",0,NA,76,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,"2 hemlock cones","N"
"1991_6_942",6,1991,"S",19901102,19910719,"M",942,1,"L",0,NA,9,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1991_6_943",6,1991,"S",19901102,19910719,"M",943,6,"L",0,NA,14,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,"2 hemlock cones","N"
"1991_6_944",6,1991,"S",19901102,19910719,"H",944,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_945",6,1991,"S",19901102,19910719,"H",945,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_946",6,1991,"S",19901102,19910719,"H",946,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_947",6,1991,"S",19901102,19910719,"H",947,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1991_6_948",6,1991,"S",19901102,19910719,"H",948,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1991_6_949",6,1991,"S",19901102,19910719,"H",949,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1991_6_950",6,1991,"S",19901102,19910719,"H",950,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1991_6_951",6,1991,"S",19901102,19910719,"H",951,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1991_6_952",6,1991,"S",19901102,19910719,"H",952,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_953",6,1991,"S",19901102,19910719,"H",953,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_954",6,1991,"S",19901102,19910719,"H",954,1,"L",2,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_955",6,1991,"S",19901102,19910719,"H",955,1,"L",0,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_956",6,1991,"S",19901102,19910719,"H",956,0,"N",1,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_957",6,1991,"S",19901102,19910719,"H",957,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_958",6,1991,"S",19901102,19910719,"H",958,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_959",6,1991,"S",19901102,19910719,"H",959,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_960",6,1991,"S",19901102,19910719,"H",960,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_961",6,1991,"S",19901102,19910719,"H",961,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1991_6_962",6,1991,"S",19901102,19910719,"H",962,3,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_963",6,1991,"S",19901102,19910719,"H",963,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1991_6_964",6,1991,"S",19901102,19910719,"H",964,0,"N",0,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_965",6,1991,"S",19901102,19910719,"H",965,0,"N",0,NA,9,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_966",6,1991,"S",19901102,19910719,"H",966,1,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_967",6,1991,"S",19901102,19910719,"H",967,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_968",6,1991,"S",19901102,19910719,"H",968,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_969",6,1991,"S",19901102,19910719,"M",969,0,"N",2,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1991_6_970",6,1991,"S",19901102,19910719,"M",970,1,"L",0,NA,19,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_971",6,1991,"S",19901102,19910719,"M",971,6,"L",0,NA,62,NA,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,NA,NA,"N"
"1991_6_972",6,1991,"S",19901102,19910719,"M",972,0,"N",0,NA,23,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hemlock cone","N"
"1991_6_973",6,1991,"S",19901102,19910719,"M",973,0,"N",0,NA,37,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"8 hemlock cones","N"
"1991_6_974",6,1991,"S",19901102,19910719,"M",974,1,"L",0,NA,15,NA,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,NA,NA,"N"
"1991_6_975",6,1991,"S",19901102,19910719,"M",975,0,"N",0,NA,8,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_976",6,1991,"S",19901102,19910719,"M",976,0,"N",0,NA,13,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"4 hemlock cones","N"
"1991_6_977",6,1991,"S",19901102,19910719,"M",977,5,"L",0,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,"5 hemlock cones","N"
"1991_6_978",6,1991,"S",19901102,19910719,"M",978,0,"N",0,NA,4,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,"2 hemlock cones","N"
"1991_6_979",6,1991,"S",19901102,19910719,"M",979,3,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"4 hemlock cones","N"
"1991_6_980",6,1991,"S",19901102,19910719,"M",980,5,"L",0,NA,5,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"10 hemlock cones","N"
"1991_6_981",6,1991,"S",19901102,19910719,"M",981,7,"L",0,NA,7,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_982",6,1991,"S",19901102,19910719,"M",982,2,"L",0,NA,15,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_6_983",6,1991,"S",19901102,19910719,"M",983,7,"L",0,NA,24,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1991_7_934",7,1991,"F",19910719,19911030,"M",934,1,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,17,0,0,0,0,0,NA,"5 hemlock cones","N"
"1991_7_935",7,1991,"F",19910719,19911030,"M",935,3,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
