"","DATE","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","PRCP","SNOW","SNWD","TMAX","TMIN","YEAR","MONTH","DAY","SEASON"
"24095",1988-07-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,53,1988,7,27,"JJA"
"24096",1988-07-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,82,53,1988,7,28,"JJA"
"24097",1988-07-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,85,56,1988,7,29,"JJA"
"24098",1988-07-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,0,0,88,63,1988,7,30,"JJA"
"24099",1988-07-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,55,1988,7,31,"JJA"
"24100",1988-08-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,53,1988,8,1,"JJA"
"24101",1988-08-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,89,51,1988,8,2,"JJA"
"24102",1988-08-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,94,59,1988,8,3,"JJA"
"24103",1988-08-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,90,62,1988,8,4,"JJA"
"24104",1988-08-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,89,62,1988,8,5,"JJA"
"24105",1988-08-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.18,0,0,82,61,1988,8,6,"JJA"
"24106",1988-08-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,59,1988,8,7,"JJA"
"24107",1988-08-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,55,1988,8,8,"JJA"
"24108",1988-08-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,90,55,1988,8,9,"JJA"
"24109",1988-08-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,82,58,1988,8,10,"JJA"
"24110",1988-08-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,88,58,1988,8,11,"JJA"
"24111",1988-08-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,87,56,1988,8,12,"JJA"
"24112",1988-08-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,0,0,90,56,1988,8,13,"JJA"
"24113",1988-08-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,87,62,1988,8,14,"JJA"
"24114",1988-08-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.17,0,0,81,57,1988,8,15,"JJA"
"24115",1988-08-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,81,51,1988,8,16,"JJA"
"24116",1988-08-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.3,0,0,75,48,1988,8,17,"JJA"
"24117",1988-08-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,37,1988,8,18,"JJA"
"24118",1988-08-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,37,1988,8,19,"JJA"
"24119",1988-08-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,75,37,1988,8,20,"JJA"
"24120",1988-08-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,29,1988,8,21,"JJA"
"24121",1988-08-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,30,1988,8,22,"JJA"
"24122",1988-08-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.86,0,0,71,31,1988,8,23,"JJA"
"24123",1988-08-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0,0,61,50,1988,8,24,"JJA"
"24124",1988-08-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.06,0,0,69,51,1988,8,25,"JJA"
"24125",1988-08-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,45,1988,8,26,"JJA"
"24126",1988-08-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.85,0,0,78,45,1988,8,27,"JJA"
"24127",1988-08-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.12,0,0,66,52,1988,8,28,"JJA"
"24128",1988-08-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.41,0,0,66,45,1988,8,29,"JJA"
"24129",1988-08-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,68,44,1988,8,30,"JJA"
"24130",1988-08-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,0,0,70,44,1988,8,31,"JJA"
"24131",1988-09-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,42,1988,9,1,"SON"
"24132",1988-09-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,42,1988,9,2,"SON"
"24133",1988-09-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,46,1988,9,3,"SON"
"24134",1988-09-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.28,0,0,67,51,1988,9,4,"SON"
"24135",1988-09-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,61,47,1988,9,5,"SON"
"24136",1988-09-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,56,38,1988,9,6,"SON"
"24137",1988-09-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,65,33,1988,9,7,"SON"
"24138",1988-09-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,30,1988,9,8,"SON"
"24139",1988-09-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,34,1988,9,9,"SON"
"24140",1988-09-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,39,1988,9,10,"SON"
"24141",1988-09-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,62,32,1988,9,11,"SON"
"24142",1988-09-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,0,0,70,32,1988,9,12,"SON"
"24143",1988-09-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.28,0,0,67,33,1988,9,13,"SON"
"24144",1988-09-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,0,0,63,39,1988,9,14,"SON"
"24145",1988-09-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,54,28,1988,9,15,"SON"
"24146",1988-09-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,65,28,1988,9,16,"SON"
"24147",1988-09-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.68,0,0,58,38,1988,9,17,"SON"
"24148",1988-09-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,71,52,1988,9,18,"SON"
"24149",1988-09-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,75,52,1988,9,19,"SON"
"24150",1988-09-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.97,0,0,72,54,1988,9,20,"SON"
"24151",1988-09-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,66,44,1988,9,21,"SON"
"24152",1988-09-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,62,47,1988,9,22,"SON"
"24153",1988-09-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,0,0,65,43,1988,9,23,"SON"
"24154",1988-09-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,61,30,1988,9,24,"SON"
"24155",1988-09-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,67,30,1988,9,25,"SON"
"24156",1988-09-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,62,31,1988,9,26,"SON"
"24157",1988-09-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,32,1988,9,27,"SON"
"24158",1988-09-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,63,24,1988,9,28,"SON"
"24159",1988-09-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,56,33,1988,9,29,"SON"
"24160",1988-09-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,45,1988,9,30,"SON"
"24161",1988-10-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,45,1988,10,1,"SON"
"24162",1988-10-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,0,0,72,46,1988,10,2,"SON"
"24163",1988-10-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,64,41,1988,10,3,"SON"
"24164",1988-10-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.22,0,0,48,41,1988,10,4,"SON"
"24165",1988-10-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.24,0,0,45,34,1988,10,5,"SON"
"24166",1988-10-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,43,24,1988,10,6,"SON"
"24167",1988-10-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,48,27,1988,10,7,"SON"
"24168",1988-10-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,45,30,1988,10,8,"SON"
"24169",1988-10-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,47,29,1988,10,9,"SON"
"24170",1988-10-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,0,0,54,43,1988,10,10,"SON"
"24171",1988-10-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,0,0,48,31,1988,10,11,"SON"
"24172",1988-10-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,1.4,1,40,30,1988,10,12,"SON"
"24173",1988-10-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,31,28,1988,10,13,"SON"
"24174",1988-10-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,51,27,1988,10,14,"SON"
"24175",1988-10-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,62,30,1988,10,15,"SON"
"24176",1988-10-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,64,43,1988,10,16,"SON"
"24177",1988-10-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,41,1988,10,17,"SON"
"24178",1988-10-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.44,0,0,59,44,1988,10,18,"SON"
"24179",1988-10-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,46,20,1988,10,19,"SON"
"24180",1988-10-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,42,18,1988,10,20,"SON"
"24181",1988-10-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.47,5,5,44,31,1988,10,21,"SON"
"24182",1988-10-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.56,1,4,40,30,1988,10,22,"SON"
"24183",1988-10-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0,2,38,30,1988,10,23,"SON"
"24184",1988-10-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.36,0,0,47,26,1988,10,24,"SON"
"24185",1988-10-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,38,28,1988,10,25,"SON"
"24186",1988-10-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,44,29,1988,10,26,"SON"
"24187",1988-10-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,42,26,1988,10,27,"SON"
"24188",1988-10-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.26,0.2,0,40,31,1988,10,28,"SON"
"24189",1988-10-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,37,29,1988,10,29,"SON"
"24190",1988-10-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,35,16,1988,10,30,"SON"
"24191",1988-10-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,42,19,1988,10,31,"SON"
"24192",1988-11-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.26,1.8,2,36,19,1988,11,1,"SON"
"24193",1988-11-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.3,3.2,5,33,28,1988,11,2,"SON"
"24194",1988-11-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,35,22,1988,11,3,"SON"
"24195",1988-11-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,40,19,1988,11,4,"SON"
"24196",1988-11-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.42,0,0,58,31,1988,11,5,"SON"
"24197",1988-11-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,55,44,1988,11,6,"SON"
"24198",1988-11-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.23,0,0,49,33,1988,11,7,"SON"
"24199",1988-11-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,0,0,40,32,1988,11,8,"SON"
"24200",1988-11-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,40,32,1988,11,9,"SON"
"24201",1988-11-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.18,0,0,47,30,1988,11,10,"SON"
"24202",1988-11-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,43,29,1988,11,11,"SON"
"24203",1988-11-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,38,24,1988,11,12,"SON"
"24204",1988-11-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.7,0,0,40,27,1988,11,13,"SON"
"24205",1988-11-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,46,35,1988,11,14,"SON"
"24206",1988-11-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,44,32,1988,11,15,"SON"
"24207",1988-11-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.17,0,0,46,27,1988,11,16,"SON"
"24208",1988-11-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0.7,1,56,33,1988,11,17,"SON"
"24209",1988-11-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,37,29,1988,11,18,"SON"
"24210",1988-11-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,0,34,18,1988,11,19,"SON"
"24211",1988-11-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.57,0.5,1,35,28,1988,11,20,"SON"
"24212",1988-11-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,1,1,36,26,1988,11,21,"SON"
"24213",1988-11-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,33,23,1988,11,22,"SON"
"24214",1988-11-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,31,5,1988,11,23,"SON"
"24215",1988-11-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,30,12,1988,11,24,"SON"
"24216",1988-11-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,40,19,1988,11,25,"SON"
"24217",1988-11-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,54,12,1988,11,26,"SON"
"24218",1988-11-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,0,57,28,1988,11,27,"SON"
"24219",1988-11-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,1,1,53,33,1988,11,28,"SON"
"24220",1988-11-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,33,25,1988,11,29,"SON"
"24221",1988-11-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.5,1,40,28,1988,11,30,"SON"
"24222",1988-12-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0.8,2,36,20,1988,12,1,"DJF"
"24223",1988-12-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.5,2,29,20,1988,12,2,"DJF"
"24224",1988-12-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,1,2,44,11,1988,12,3,"DJF"
"24225",1988-12-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,2,4,37,11,1988,12,4,"DJF"
"24226",1988-12-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,3,18,2,1988,12,5,"DJF"
"24227",1988-12-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,37,2,1988,12,6,"DJF"
"24228",1988-12-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,39,17,1988,12,7,"DJF"
"24229",1988-12-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.5,1,33,3,1988,12,8,"DJF"
"24230",1988-12-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,1,2,26,-7,1988,12,9,"DJF"
"24231",1988-12-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.3,2,18,-11,1988,12,10,"DJF"
"24232",1988-12-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,2,-23,1988,12,11,"DJF"
"24233",1988-12-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,11,-10,1988,12,12,"DJF"
"24234",1988-12-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,20,-10,1988,12,13,"DJF"
"24235",1988-12-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,2,4,30,3,1988,12,14,"DJF"
"24236",1988-12-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0.7,4,33,-11,1988,12,15,"DJF"
"24237",1988-12-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,11,-13,1988,12,16,"DJF"
"24238",1988-12-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0.7,4,17,-12,1988,12,17,"DJF"
"24239",1988-12-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0.5,5,17,-12,1988,12,18,"DJF"
"24240",1988-12-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,25,-8,1988,12,19,"DJF"
"24241",1988-12-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,6,50,8,1988,12,20,"DJF"
"24242",1988-12-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,51,9,1988,12,21,"DJF"
"24243",1988-12-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,29,8,1988,12,22,"DJF"
"24244",1988-12-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,1,1,29,11,1988,12,23,"DJF"
"24245",1988-12-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.29,2,3,32,30,1988,12,24,"DJF"
"24246",1988-12-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0.5,4,37,16,1988,12,25,"DJF"
"24247",1988-12-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,21,-8,1988,12,26,"DJF"
"24248",1988-12-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.17,1,4,19,18,1988,12,27,"DJF"
"24249",1988-12-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.31,1.4,5,33,10,1988,12,28,"DJF"
"24250",1988-12-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,2.5,7,29,11,1988,12,29,"DJF"
"24251",1988-12-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.6,7,22,-2,1988,12,30,"DJF"
"24252",1988-12-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,1.1,7,25,-2,1988,12,31,"DJF"
"24253",1989-01-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,7,25,-8,1989,1,1,"DJF"
"24254",1989-01-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,2.6,9,31,17,1989,1,2,"DJF"
"24255",1989-01-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,28,-13,1989,1,3,"DJF"
"24256",1989-01-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,8,-13,1989,1,4,"DJF"
"24257",1989-01-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,6,-21,1989,1,5,"DJF"
"24258",1989-01-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0.2,7,18,-21,1989,1,6,"DJF"
"24259",1989-01-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0.2,7,28,15,1989,1,7,"DJF"
"24260",1989-01-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,2,7,40,17,1989,1,8,"DJF"
"24261",1989-01-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.7,7,35,2,1989,1,9,"DJF"
"24262",1989-01-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,6,27,-2,1989,1,10,"DJF"
"24263",1989-01-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,27,1,1989,1,11,"DJF"
"24264",1989-01-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0,5,35,1,1989,1,12,"DJF"
"24265",1989-01-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,39,3,1989,1,13,"DJF"
"24266",1989-01-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,2,7,39,3,1989,1,14,"DJF"
"24267",1989-01-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,6,36,21,1989,1,15,"DJF"
"24268",1989-01-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,3,9,30,9,1989,1,16,"DJF"
"24269",1989-01-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,1.5,10,30,9,1989,1,17,"DJF"
"24270",1989-01-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,2,11,32,22,1989,1,18,"DJF"
"24271",1989-01-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,10,34,26,1989,1,19,"DJF"
"24272",1989-01-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.24,2.4,12,33,-13,1989,1,20,"DJF"
"24273",1989-01-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,33,-15,1989,1,21,"DJF"
"24274",1989-01-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,33,-15,1989,1,22,"DJF"
"24275",1989-01-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,11,48,-6,1989,1,23,"DJF"
"24276",1989-01-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,10,42,6,1989,1,24,"DJF"
"24277",1989-01-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,1,11,32,4,1989,1,25,"DJF"
"24278",1989-01-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.35,3,14,33,5,1989,1,26,"DJF"
"24279",1989-01-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,2.5,16,34,-5,1989,1,27,"DJF"
"24280",1989-01-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,14,39,-5,1989,1,28,"DJF"
"24281",1989-01-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0.3,14,41,23,1989,1,29,"DJF"
"24282",1989-01-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0.2,12,40,23,1989,1,30,"DJF"
"24283",1989-01-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,11,39,28,1989,1,31,"DJF"
"24284",1989-02-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,48,14,1989,2,1,"DJF"
"24285",1989-02-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,0.5,9,28,13,1989,2,2,"DJF"
"24286",1989-02-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,21,-6,1989,2,3,"DJF"
"24287",1989-02-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,10,-3,1989,2,4,"DJF"
"24288",1989-02-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,4,13,21,-3,1989,2,5,"DJF"
"24289",1989-02-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,1.8,14,25,10,1989,2,6,"DJF"
"24290",1989-02-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0.6,13,24,10,1989,2,7,"DJF"
"24291",1989-02-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,1,12,23,1,1989,2,8,"DJF"
"24292",1989-02-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,16,-12,1989,2,9,"DJF"
"24293",1989-02-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.6,12,18,12,1989,2,10,"DJF"
"24294",1989-02-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,1.3,13,27,9,1989,2,11,"DJF"
"24295",1989-02-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.8,13,27,-12,1989,2,12,"DJF"
"24296",1989-02-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,2,14,23,20,1989,2,13,"DJF"
"24297",1989-02-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0,12,37,25,1989,2,14,"DJF"
"24298",1989-02-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.17,2.6,15,33,21,1989,2,15,"DJF"
"24299",1989-02-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,15,29,-23,1989,2,16,"DJF"
"24300",1989-02-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,15,13,-28,1989,2,17,"DJF"
"24301",1989-02-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,14,17,-28,1989,2,18,"DJF"
"24302",1989-02-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.5,14,26,3,1989,2,19,"DJF"
"24303",1989-02-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,1,15,36,27,1989,2,20,"DJF"
"24304",1989-02-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.32,0,13,40,31,1989,2,21,"DJF"
